Horizon,Method,Trial,Time,Volume,Num_Steps
10,Symbolic_1Step,0,1.5440821647644043,0.0038443385,1.0
10,Symbolic_1Step,1,1.5395188331604004,0.0038443385,1.0
10,Symbolic_1Step,2,1.5446276664733887,0.0038443385,1.0
10,Symbolic_1Step,3,1.5445606708526611,0.0038443385,1.0
10,Symbolic_1Step,4,1.6890809535980225,0.0038443385,1.0
10,Symbolic_1Step,5,1.5443978309631348,0.0038443385,1.0
10,Symbolic_1Step,6,1.5508100986480713,0.0038443385,1.0
10,Symbolic_1Step,7,1.5491735935211182,0.0038443385,1.0
10,Symbolic_1Step,8,1.547989845275879,0.0038443385,1.0
10,Symbolic_1Step,9,1.5402100086212158,0.0038443385,1.0
10,Symbolic_2Step,0,0.7465100288391113,0.0052308547,2.0
10,Symbolic_2Step,1,0.7475180625915527,0.0052308547,2.0
10,Symbolic_2Step,2,0.7492737770080566,0.0052308547,2.0
10,Symbolic_2Step,3,0.7467288970947266,0.0052308547,2.0
10,Symbolic_2Step,4,0.8924558162689209,0.0052308547,2.0
10,Symbolic_2Step,5,0.7484912872314453,0.0052308547,2.0
10,Symbolic_2Step,6,0.7465484142303467,0.0052308547,2.0
10,Symbolic_2Step,7,0.7472634315490723,0.0052308547,2.0
10,Symbolic_2Step,8,0.7481777667999268,0.0052308547,2.0
10,Symbolic_2Step,9,0.7507455348968506,0.0052308547,2.0
10,Symbolic_3Step,0,0.39942216873168945,0.0079912525,3.0
10,Symbolic_3Step,1,0.39600658416748047,0.0079912525,3.0
10,Symbolic_3Step,2,0.39607930183410645,0.0079912525,3.0
10,Symbolic_3Step,3,0.39604759216308594,0.0079912525,3.0
10,Symbolic_3Step,4,0.40060901641845703,0.0079912525,3.0
10,Symbolic_3Step,5,0.3957197666168213,0.0079912525,3.0
10,Symbolic_3Step,6,0.3959188461303711,0.0079912525,3.0
10,Symbolic_3Step,7,0.395355224609375,0.0079912525,3.0
10,Symbolic_3Step,8,0.39598679542541504,0.0079912525,3.0
10,Symbolic_3Step,9,0.3953065872192383,0.0079912525,3.0
10,Symbolic_5Step,0,0.2678413391113281,0.009279957,5.0
10,Symbolic_5Step,1,0.26938509941101074,0.009279957,5.0
10,Symbolic_5Step,2,0.2670159339904785,0.009279957,5.0
10,Symbolic_5Step,3,0.2683444023132324,0.009279957,5.0
10,Symbolic_5Step,4,0.26877689361572266,0.009279957,5.0
10,Symbolic_5Step,5,0.2676665782928467,0.009279957,5.0
