Horizon,Method,Trial,Time,Volume,Num_Steps
7,Concrete,2,0.04420948028564453,0.7391953,
7,Concrete,3,0.044245243072509766,0.7391953,
7,Concrete,4,0.04580211639404297,0.7391953,
7,Concrete,5,0.044237613677978516,0.7391953,
7,Concrete,6,0.04453706741333008,0.7391953,
7,Concrete,7,0.04432868957519531,0.7391953,
7,Concrete,8,0.04429197311401367,0.7391953,
7,Concrete,9,0.044342756271362305,0.7391953,
8,Concrete,0,0.05078315734863281,0.79237515,
8,Concrete,1,0.050830841064453125,0.79237515,
8,Concrete,2,0.05063176155090332,0.79237515,
8,Concrete,3,0.05068016052246094,0.79237515,
8,Concrete,4,0.05069470405578613,0.79237515,
8,Concrete,5,0.050592899322509766,0.79237515,
8,Concrete,6,0.05067276954650879,0.79237515,
8,Concrete,7,0.05069327354431152,0.79237515,
8,Concrete,8,0.05058407783508301,0.79237515,
8,Concrete,9,0.050554513931274414,0.79237515,
9,Concrete,0,0.05725431442260742,0.86358887,
9,Concrete,1,0.05709433555603027,0.86358887,
9,Concrete,2,0.05701160430908203,0.86358887,
9,Concrete,3,0.0595402717590332,0.86358887,
9,Concrete,4,0.05684161186218262,0.86358887,
9,Concrete,5,0.05684018135070801,0.86358887,
9,Concrete,6,0.05692648887634277,0.86358887,
9,Concrete,7,0.05682015419006348,0.86358887,
9,Concrete,8,0.05690169334411621,0.86358887,
9,Concrete,9,0.05694413185119629,0.86358887,
10,Concrete,0,0.0634310245513916,0.96118826,
10,Concrete,1,0.06346559524536133,0.96118826,
10,Concrete,2,0.0632624626159668,0.96118826,
10,Concrete,3,0.06308841705322266,0.96118826,
10,Concrete,4,0.0631413459777832,0.96118826,
10,Concrete,5,0.0631551742553711,0.96118826,
10,Concrete,6,0.06318855285644531,0.96118826,
10,Concrete,7,0.06319904327392578,0.96118826,
10,Concrete,8,0.06319499015808105,0.96118826,
10,Concrete,9,0.0632026195526123,0.96118826,
11,Concrete,0,0.06969189643859863,1.0757002,
11,Concrete,1,0.06945586204528809,1.0757002,
11,Concrete,2,0.06990313529968262,1.0757002,
11,Concrete,3,0.07393670082092285,1.0757002,
11,Concrete,4,0.06961321830749512,1.0757002,
11,Concrete,5,0.0695044994354248,1.0757002,
11,Concrete,6,0.06948590278625488,1.0757002,
11,Concrete,7,0.0694575309753418,1.0757002,
11,Concrete,8,0.06963086128234863,1.0757002,
11,Concrete,9,0.06953692436218262,1.0757002,
12,Concrete,0,0.07599282264709473,1.2254319,
12,Concrete,1,0.07581138610839844,1.2254319,
12,Concrete,2,0.07676959037780762,1.2254319,
12,Concrete,3,0.07599973678588867,1.2254319,
12,Concrete,4,0.07602715492248535,1.2254319,
12,Concrete,5,0.07594943046569824,1.2254319,
12,Concrete,6,0.07674193382263184,1.2254319,
12,Concrete,7,0.07584929466247559,1.2254319,
12,Concrete,8,0.07605504989624023,1.2254319,
12,Concrete,9,0.07598757743835449,1.2254319,
13,Concrete,0,0.08263492584228516,1.4218727,
13,Concrete,1,0.08241915702819824,1.4218727,
13,Concrete,2,0.08280205726623535,1.4218727,
13,Concrete,3,0.08286142349243164,1.4218727,
13,Concrete,4,0.08275699615478516,1.4218727,
13,Concrete,5,0.0825660228729248,1.4218727,
13,Concrete,6,0.08255505561828613,1.4218727,
13,Concrete,7,0.08263397216796875,1.4218727,
13,Concrete,8,0.08258390426635742,1.4218727,
13,Concrete,9,0.08267545700073242,1.4218727,
14,Concrete,0,0.10831284523010254,1.6918312,
14,Concrete,1,0.10708498954772949,1.6918312,
14,Concrete,2,0.1072397232055664,1.6918312,
14,Concrete,3,0.1094062328338623,1.6918312,
14,Concrete,4,0.11039900779724121,1.6918312,
14,Concrete,5,0.10912799835205078,1.6918312,
14,Concrete,6,0.10700106620788574,1.6918312,
14,Concrete,7,0.1065375804901123,1.6918312,
14,Concrete,8,0.09432578086853027,1.6918312,
14,Concrete,9,0.08810210227966309,1.6918312,
15,Concrete,0,0.0946812629699707,2.0641313,
15,Concrete,1,0.0944521427154541,2.0641313,
15,Concrete,2,0.09473204612731934,2.0641313,
15,Concrete,3,0.09462237358093262,2.0641313,
15,Concrete,4,0.09435772895812988,2.0641313,
15,Concrete,5,0.09442472457885742,2.0641313,
15,Concrete,6,0.09419488906860352,2.0641313,
15,Concrete,7,0.09617424011230469,2.0641313,
15,Concrete,8,0.09433317184448242,2.0641313,
15,Concrete,9,0.0940239429473877,2.0641313,
16,Concrete,0,0.10061335563659668,2.5785747,
16,Concrete,1,0.10131216049194336,2.5785747,
16,Concrete,2,0.10067272186279297,2.5785747,
16,Concrete,3,0.10068345069885254,2.5785747,
16,Concrete,4,0.10052013397216797,2.5785747,
16,Concrete,5,0.10057687759399414,2.5785747,
